"A Antiviral therapy study of MERS-CoV, strain England 1, in Tissue culture","A Antiviral therapy study of MERS-CoV, strain England 1, in Vero E6  Tissue culture, provided by UKHSA","MERS-CoV, England 1, Antiviral therapy, Tissue culture",3-40-38-2-8-0-10,ERINHA,UKHSA,Optimized,BSL_3,Coronaviridae ,MERS-CoV,Betacoronavirus cameli,England 1,Cellular,Antiviral therapy,Tissue culture,,,Vero E6,x,,x,x,x,x,,x,,x,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A Antiviral therapy study of Mpox virus, strain Clade Ib, in Tissue culture","A Antiviral therapy study of Mpox virus, strain Clade Ib, in Vero E6; MA104  Tissue culture, provided by UKHSA","Mpox virus, Clade Ib, Antiviral therapy, Tissue culture",3-21-31-2-8-0-11,ERINHA,UKHSA,Optimized,BSL_3,Poxviridae,Mpox virus,Orthopoxvirus monkeypox,Clade Ib,Cellular,Antiviral therapy,Tissue culture,,,Vero E6; MA104,x,,x,x,x,x,,x,,x,x,,,,x,,,,x,x,,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A Antiviral therapy study of Mpox virus, strain Clade IIb, in Tissue culture","A Antiviral therapy study of Mpox virus, strain Clade IIb, in Vero E6; MA104  Tissue culture, provided by UKHSA","Mpox virus, Clade IIb, Antiviral therapy, Tissue culture",3-21-32-2-8-0-11,ERINHA,UKHSA,Optimized,BSL_3,Poxviridae,Mpox virus,Orthopoxvirus monkeypox,Clade IIb,Cellular,Antiviral therapy,Tissue culture,,,Vero E6; MA104,x,,x,x,x,x,,x,,x,x,,,,x,,,,x,x,,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A Antiviral therapy study of Severe fever with thrombocytopenia syndrome virus (SFTSv), in Tissue culture","A Antiviral therapy study of Severe fever with thrombocytopenia syndrome virus (SFTSv), in Vero E6  Tissue culture, provided by UKHSA","Severe fever with thrombocytopenia syndrome virus (SFTSv), Antiviral therapy, Tissue culture",3-45-0-2-8-0-10,ERINHA,UKHSA,Optimized,BSL_3,Phenuiviridae,Severe fever with thrombocytopenia syndrome virus (SFTSv),Bandavirus dabieense,,Cellular,Antiviral therapy,Tissue culture,,,Vero E6,x,,x,,x,x,,x,,x,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Chikungunya virus, in Tissue culture","A  study of Chikungunya virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Chikungunya virus, Tissue culture",3-15-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae ,Chikungunya virus,Alphavirus chikungunya,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,x,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Dengue virus, in Tissue culture","A  study of Dengue virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Dengue virus, Tissue culture",3-17-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Dengue virus,Orthoflavivirus denguei,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Eastern equine encephalitis virus, in Tissue culture","A  study of Eastern equine encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Eastern equine encephalitis virus, Tissue culture",3-46-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae ,Eastern equine encephalitis virus,Alphavirus eastern,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Getah virus, in Tissue culture","A  study of Getah virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Getah virus, Tissue culture",3-47-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae,Getah virus,Alphavirus getah,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Seoul virus, in Tissue culture","A  study of Seoul virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Seoul virus, Tissue culture",3-42-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Hantaviridae,Seoul virus,Orthohantavirus seoulense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Influenza viruses (pandemic strains), in Tissue culture","A  study of Influenza viruses (pandemic strains), in access to ECACC repository  Tissue culture, provided by UKHSA","Influenza viruses (pandemic strains), Tissue culture",3-48-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Orthomyxoviridae,Influenza viruses (pandemic strains),Alphainfluenzavirus influenzae,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Japanese encephalitis virus, in Tissue culture","A  study of Japanese encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Japanese encephalitis virus, Tissue culture",3-18-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Japanese encephalitis virus,Orthoflavivirus japonicum,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Alkhumra (Kyasanur forest)  virus, in Tissue culture","A  study of Alkhumra (Kyasanur forest)  virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Alkhumra (Kyasanur forest)  virus, Tissue culture",3-14-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Alkhumra (Kyasanur forest)  virus,,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Louping ill virus (SVNT), in Tissue culture","A  study of Louping ill virus (SVNT), in access to ECACC repository  Tissue culture, provided by UKHSA","Louping ill virus (SVNT), Tissue culture",3-49-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Louping ill virus (SVNT),Orthoflavivirus loupingi,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Lymphocytic choriomeningitis virus, in Tissue culture","A  study of Lymphocytic choriomeningitis virus, in BHK; access to ECACC repository  Tissue culture, provided by UKHSA","Lymphocytic choriomeningitis virus, Tissue culture",3-37-0-0-8-0-13,ERINHA,UKHSA,Optimized,BSL_3,Arenaviridae,Lymphocytic choriomeningitis virus,Mammarenavirus choriomeningitidis,,Cellular,,Tissue culture,,,BHK; access to ECACC repository,x,,x,,,,,,,x,x,,,,x,,,x,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Middleburg virus, in Tissue culture","A  study of Middleburg virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Middleburg virus, Tissue culture",3-50-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae,Middleburg virus,Alphavirus middelburg,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Mobala virus, in Tissue culture","A  study of Mobala virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Mobala virus, Tissue culture",3-51-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Arenaviridae,Mobala virus,Mammarenavirus praomyidis,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Ndumu virus, in Tissue culture","A  study of Ndumu virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Ndumu virus, Tissue culture",3-52-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae,Ndumu virus,Alphavirus ndumu,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Rift Valley fever virus, in Tissue culture","A  study of Rift Valley fever virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Rift Valley fever virus, Tissue culture",3-26-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Phenuiviridae,Rift Valley fever virus,Phlebovirus riftense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,x,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of St Louis encephalitis virus, in Tissue culture","A  study of St Louis encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","St Louis encephalitis virus, Tissue culture",3-53-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,St Louis encephalitis virus,Orthoflavivirus louisense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Tick-borne encephalitis virus, in Tissue culture","A  study of Tick-borne encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Tick-borne encephalitis virus, Tissue culture",3-27-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Tick-borne encephalitis virus,Orthoflavivirus encephalitidis,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Venezuelan equine encephalitis virus, in Tissue culture","A  study of Venezuelan equine encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Venezuelan equine encephalitis virus, Tissue culture",3-29-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae,Venezuelan equine encephalitis virus,Alphavirus venezuelan,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Western equine encephalitis virus, in Tissue culture","A  study of Western equine encephalitis virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Western equine encephalitis virus, Tissue culture",3-30-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Togaviridae,Western equine encephalitis virus,Alphavirus western,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of West Nile virus, in Tissue culture","A  study of West Nile virus, in access to ECACC repository  Tissue culture, provided by UKHSA","West Nile virus, Tissue culture",3-31-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,West Nile virus,Orthoflavivirus nilense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Yellow fever virus, in Tissue culture","A  study of Yellow fever virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Yellow fever virus, Tissue culture",3-54-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Flaviviridae ,Yellow fever virus,Orthoflavivirus flavi,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Oropouche virus, in Tissue culture","A  study of Oropouche virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Oropouche virus, Tissue culture",3-24-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Peribunyaviridae,Oropouche virus,Orthobunyavirus oropoucheense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Zika virus, in Tissue culture","A  study of Zika virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Zika virus, Tissue culture",3-43-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_2,Flaviviridae ,Zika virus,Orthoflavivirus zikaense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Seoul virus, in Tissue culture","A  study of Seoul virus, in access to ECACC repository  Tissue culture, provided by UKHSA","Seoul virus, Tissue culture",3-42-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,Hantaviridae,Seoul virus,Orthohantavirus seoulense,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,,,,,,x,,,,x,,,x,,x,,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of SARS-CoV, in Tissue culture","A  study of SARS-CoV, in access to ECACC repository  Tissue culture, provided by UKHSA","SARS-CoV, Tissue culture",3-41-0-0-8-0-12,ERINHA,UKHSA,Research,BSL_3,Coronaviridae ,SARS-CoV,Betacoronavirus pandemicum,,Cellular,,Tissue culture,,,access to ECACC repository,x,,x,,,x,x,,x,x,x,,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Access to National Collection of Pathogenic Viruses (NCPV), in Tissue culture","A  study of Access to National Collection of Pathogenic Viruses (NCPV), in access to ECACC repository  Tissue culture, provided by UKHSA","Access to National Collection of Pathogenic Viruses (NCPV), Tissue culture",3-55-0-0-8-0-12,ERINHA,UKHSA,Optimized,BSL_3,,Access to National Collection of Pathogenic Viruses (NCPV),,,Cellular,,Tissue culture,,,access to ECACC repository,x,,,,,,,,,,,,,,x,,,,,,,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A Pathophysiology of infection study of Avian Influenza virus, strain H5N1, in Egg","A Pathophysiology of infection study of Avian Influenza virus, strain H5N1, in Fertilised Egg  Egg, provided by UKHSA","Avian Influenza virus, H5N1, Pathophysiology of infection, Egg",3-39-10-1-9-0-14,ERINHA,UKHSA,Optimized,BSL_4,Orthomyxoviridae,Avian Influenza virus,Alphainfluenzavirus influenzae,H5N1,Cellular,Pathophysiology of infection,Egg,,,Fertilised Egg,x,,x,,,,,,,,x,,,,x,,,,,,x,,,,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
"A  study of Avian Influenza virus, strain H5N1, in Tissue culture","A  study of Avian Influenza virus, strain H5N1, in MDCK  Tissue culture, provided by UKHSA","Avian Influenza virus, H5N1, Tissue culture",3-39-10-0-8-0-6,ERINHA,UKHSA,Optimized,BSL_4,Orthomyxoviridae,Avian Influenza virus,Alphainfluenzavirus influenzae,H5N1,Cellular,,Tissue culture,,,MDCK,x,,x,x,x,x,x,x,x,x,x,x,,,x,,,,,,x,,,x,On request,Provided based on request,TBD,"Note, additional 'Inquiry Type' UKHSA would include: 

- Production of well characterised stocks ( testing to include: Sterility test for bacterial/fungal contamination; Endotoxin testing; Mycoplasma testing of nucleic acid; titration)

- Virus inactivation testing

- Diagnostic evaluation (e.g., LFDs)

- Safety studies - screening convalescent serum (e.g., PCR / culture)

- Assay development (all listed 'Experimental Information/Analytical Readout) to all agents listed; external stakeholder to submit enquiry for discussion & consideration)
"
